Lat,Lon,Alt (m)
51.15280306,-109.5770382,695
51.15280306,-108.6787229,675
51.15280306,-107.7804076,592
51.15280306,-106.8820924,584
51.15280306,-105.9837771,602
51.15280306,-105.0854618,530
51.15280306,-104.1871465,660
51.15280306,-103.2888312,664
51.15280306,-102.3905159,504
51.15280306,-101.4922007,499
51.15280306,-100.5938854,413
51.15280306,-99.69557009,261
51.15280306,-98.7972548,248
51.15280306,-97.89893952,280
51.15280306,-97.00062424,226
51.15280306,-96.10230895,250
51.15280306,-95.20399367,335
51.15280306,-94.30567838,388
51.15280306,-93.4073631,391
51.15280306,-92.50904782,426
51.15280306,-91.61073253,375
51.15280306,-90.71241725,374
51.15280306,-89.81410196,377
51.15280306,-88.91578668,356
51.15280306,-88.01747139,303
51.15280306,-87.11915611,255
51.15280306,-86.22084083,194
51.15280306,-85.32252554,174
51.15280306,-84.42421026,70
51.15280306,-83.52589497,93
51.15280306,-82.62757969,107
51.15280306,-81.72926441,72
51.15280306,-80.83094912,9
51.15280306,-79.93263384,3
51.15280306,-79.03431855,22
51.15280306,-78.13600327,176
51.15280306,-77.23768799,238
51.15280306,-76.3393727,285
51.15280306,-75.44105742,311
51.15280306,-74.54274213,360
51.15280306,-73.64442685,396
51.15280306,-72.74611156,440
51.15280306,-71.84779628,541
51.15280306,-70.949481,600
51.15280306,-70.05116571,666
51.15280306,-69.15285043,525
51.15280306,-68.25453514,555
51.15280306,-67.35621986,632
51.15280306,-66.45790458,570
51.15280306,-65.55958929,709
51.15280306,-64.66127401,608
51.15280306,-63.76295872,571
51.15280306,-62.86464344,629
51.15280306,-61.96632816,356
51.15280306,-61.06801287,277
51.15280306,-60.16969759,336
51.15280306,-59.2713823,101
51.15280306,-56.57643645,60
50.58589378,-127.5433439,101
50.58589378,-126.6450286,76
50.58589378,-125.7467133,519
50.58589378,-124.848398,227
50.58589378,-123.9500828,1041
50.58589378,-123.0517675,1966
50.58589378,-122.1534522,1312
50.58589378,-121.2551369,1038
50.58589378,-120.3568216,1013
50.58589378,-119.4585063,1547
50.58589378,-118.5601911,1807
50.58589378,-117.6618758,1563
50.58589378,-116.7635605,1095
50.58589378,-115.8652452,2169
50.58589378,-114.9669299,2271
50.58589378,-114.0686146,1156
50.58589378,-113.1702994,1064
50.58589378,-112.2719841,810
50.58589378,-111.3736688,747
50.58589378,-110.4753535,680
50.58589378,-109.5770382,723
50.58589378,-108.6787229,701
50.58589378,-107.7804076,724
50.58589378,-106.8820924,720
50.58589378,-105.9837771,607
50.58589378,-105.0854618,565
50.58589378,-104.1871465,687
50.58589378,-103.2888312,575
50.58589378,-102.3905159,535
50.58589378,-101.4922007,479
50.58589378,-100.5938854,590
50.58589378,-99.69557009,670
50.58589378,-98.7972548,272
50.58589378,-97.89893952,259
50.58589378,-97.00062424,219
50.58589378,-96.10230895,239
50.58589378,-95.20399367,358
50.58589378,-94.30567838,421
50.58589378,-93.4073631,349
50.58589378,-92.50904782,403
50.58589378,-91.61073253,388
50.58589378,-90.71241725,421
50.58589378,-89.81410196,398
50.58589378,-88.91578668,389
50.58589378,-88.01747139,337
50.58589378,-87.11915611,339
50.58589378,-86.22084083,254
50.58589378,-85.32252554,173
50.58589378,-84.42421026,102
50.58589378,-83.52589497,151
50.58589378,-82.62757969,117
50.58589378,-81.72926441,68
50.58589378,-80.83094912,92
50.58589378,-79.93263384,200
50.58589378,-79.03431855,108
50.58589378,-78.13600327,252
50.58589378,-77.23768799,274
50.58589378,-76.3393727,274
50.58589378,-75.44105742,345
50.58589378,-74.54274213,429
50.58589378,-73.64442685,407
50.58589378,-72.74611156,565
50.58589378,-71.84779628,524
50.58589378,-70.949481,695
50.58589378,-70.05116571,551
50.58589378,-69.15285043,469
50.58589378,-68.25453514,390
50.58589378,-67.35621986,726
50.58589378,-66.45790458,651
50.58589378,-65.55958929,247
50.58589378,-64.66127401,246
50.58589378,-63.76295872,152
50.58589378,-62.86464344,100
50.58589378,-61.96632816,194
50.58589378,-61.06801287,71
50.58589378,-60.16969759,105
50.58589378,-56.57643645,397
50.012076,-126.6450286,747
50.012076,-125.7467133,794
50.012076,-123.0517675,1257
50.012076,-122.1534522,1998
50.012076,-121.2551369,1853
50.012076,-120.3568216,1162
50.012076,-119.4585063,342
50.012076,-118.5601911,1425
50.012076,-117.6618758,2047
50.012076,-116.7635605,1968
50.012076,-115.8652452,1493
50.012076,-114.9669299,1473
50.012076,-114.0686146,1544
50.012076,-113.1702994,954
50.012076,-112.2719841,807
50.012076,-111.3736688,761
50.012076,-110.4753535,742
50.012076,-109.5770382,756
50.012076,-108.6787229,807
50.012076,-107.7804076,891
50.012076,-106.8820924,720
50.012076,-105.9837771,665
50.012076,-105.0854618,604
50.012076,-104.1871465,578
50.012076,-103.2888312,641
50.012076,-102.3905159,671
50.012076,-101.4922007,550
50.012076,-100.5938854,469
50.012076,-99.69557009,420
50.012076,-98.7972548,285
50.012076,-97.89893952,242
50.012076,-97.00062424,230
50.012076,-96.10230895,274
50.012076,-95.20399367,336
50.012076,-94.30567838,431
50.012076,-93.4073631,356
50.012076,-92.50904782,415
50.012076,-91.61073253,415
50.012076,-90.71241725,436
50.012076,-89.81410196,443
50.012076,-88.91578668,259
50.012076,-88.01747139,292
50.012076,-87.11915611,348
50.012076,-86.22084083,277
50.012076,-85.32252554,201
50.012076,-84.42421026,138
50.012076,-83.52589497,210
50.012076,-82.62757969,179
50.012076,-81.72926441,208
50.012076,-80.83094912,259
50.012076,-79.93263384,308
50.012076,-79.03431855,242
50.012076,-78.13600327,254
50.012076,-77.23768799,288
50.012076,-76.3393727,331
50.012076,-75.44105742,355
50.012076,-74.54274213,365
50.012076,-73.64442685,430
50.012076,-72.74611156,413
50.012076,-71.84779628,516
50.012076,-70.949481,411
50.012076,-70.05116571,472
50.012076,-69.15285043,386
50.012076,-68.25453514,631
50.012076,-67.35621986,120
50.012076,-57.47475173,543
49.43132378,-125.7467133,495
49.43132378,-124.848398,687
49.43132378,-123.0517675,713
49.43132378,-122.1534522,1035
49.43132378,-121.2551369,418
49.43132378,-120.3568216,794
49.43132378,-119.4585063,1565
49.43132378,-118.5601911,1466
49.43132378,-117.6618758,1156
49.43132378,-116.7635605,533
49.43132378,-115.8652452,1287
49.43132378,-114.9669299,1849
49.43132378,-114.0686146,1323
49.43132378,-113.1702994,1076
49.43132378,-112.2719841,962
49.43132378,-111.3736688,917
49.43132378,-110.4753535,1191
49.43132378,-109.5770382,967
49.43132378,-108.6787229,940
49.43132378,-107.7804076,854
49.43132378,-106.8820924,763
49.43132378,-105.9837771,788
49.43132378,-105.0854618,694
49.43132378,-104.1871465,622
49.43132378,-103.2888312,596
49.43132378,-102.3905159,594
49.43132378,-101.4922007,533
49.43132378,-100.5938854,436
49.43132378,-99.69557009,426
49.43132378,-98.7972548,479
49.43132378,-97.89893952,255
49.43132378,-97.00062424,236
49.43132378,-96.10230895,334
49.43132378,-95.20399367,333
49.43132378,-94.30567838,333
49.43132378,-93.4073631,385
49.43132378,-92.50904782,431
49.43132378,-91.61073253,461
49.43132378,-90.71241725,468
49.43132378,-89.81410196,468
49.43132378,-88.91578668,291
49.43132378,-88.01747139,439
49.43132378,-87.11915611,408
49.43132378,-86.22084083,341
49.43132378,-85.32252554,329
49.43132378,-84.42421026,293
49.43132378,-83.52589497,270
49.43132378,-82.62757969,224
49.43132378,-81.72926441,232
49.43132378,-80.83094912,283
49.43132378,-79.93263384,278
49.43132378,-79.03431855,277
49.43132378,-78.13600327,285
49.43132378,-77.23768799,307
49.43132378,-76.3393727,292
49.43132378,-75.44105742,350
49.43132378,-74.54274213,400
49.43132378,-73.64442685,399
49.43132378,-72.74611156,392
49.43132378,-71.84779628,250
49.43132378,-70.949481,469
49.43132378,-70.05116571,493
49.43132378,-69.15285043,483
49.43132378,-68.25453514,231
49.43132378,-67.35621986,91
49.43132378,-62.86464344,192
49.43132378,-57.47475173,477
49.43132378,-56.57643645,241
49.43132378,-55.67812117,6
48.84361372,-124.848398,145
48.84361372,-123.9500828,383
48.84361372,-94.30567838,356
48.84361372,-93.4073631,338
48.84361372,-92.50904782,369
48.84361372,-91.61073253,429
48.84361372,-90.71241725,466
48.84361372,-89.81410196,479
48.84361372,-88.91578668,484
48.84361372,-87.11915611,276
48.84361372,-86.22084083,237
48.84361372,-85.32252554,419
48.84361372,-84.42421026,317
48.84361372,-83.52589497,317
48.84361372,-82.62757969,290
48.84361372,-81.72926441,282
48.84361372,-80.83094912,290
48.84361372,-79.93263384,265
48.84361372,-79.03431855,287
48.84361372,-78.13600327,301
48.84361372,-77.23768799,300
48.84361372,-76.3393727,400
48.84361372,-75.44105742,422
48.84361372,-74.54274213,414
48.84361372,-73.64442685,617
48.84361372,-72.74611156,209
48.84361372,-71.84779628,168
48.84361372,-70.949481,638
48.84361372,-70.05116571,580
48.84361372,-69.15285043,241
48.84361372,-67.35621986,247
48.84361372,-66.45790458,571
48.84361372,-65.55958929,591
48.84361372,-64.66127401,50
48.84361372,-58.37306702,569
48.84361372,-57.47475173,444
48.84361372,-56.57643645,269
48.84361372,-55.67812117,129
48.84361372,-54.77980588,212
48.24892503,-91.61073253,404
48.24892503,-90.71241725,450
48.24892503,-89.81410196,370
48.24892503,-85.32252554,473
48.24892503,-84.42421026,394
48.24892503,-83.52589497,362
48.24892503,-82.62757969,349
48.24892503,-81.72926441,360
48.24892503,-80.83094912,320
48.24892503,-79.93263384,320
48.24892503,-79.03431855,310
48.24892503,-78.13600327,294
48.24892503,-77.23768799,349
48.24892503,-76.3393727,400
48.24892503,-75.44105742,431
48.24892503,-74.54274213,417
48.24892503,-73.64442685,580
48.24892503,-72.74611156,521
48.24892503,-71.84779628,380
48.24892503,-70.949481,244
48.24892503,-70.05116571,3
48.24892503,-68.25453514,368
48.24892503,-67.35621986,382
48.24892503,-66.45790458,309
48.24892503,-65.55958929,101
48.24892503,-58.37306702,445
48.24892503,-57.47475173,345
48.24892503,-56.57643645,270
48.24892503,-55.67812117,237
48.24892503,-54.77980588,181
48.24892503,-53.8814906,54
47.64723967,-84.42421026,465
47.64723967,-83.52589497,470
47.64723967,-82.62757969,434
47.64723967,-81.72926441,353
47.64723967,-80.83094912,384
47.64723967,-79.93263384,243
47.64723967,-79.03431855,290
47.64723967,-78.13600327,347
47.64723967,-77.23768799,418
47.64723967,-76.3393727,362
47.64723967,-75.44105742,388
47.64723967,-74.54274213,549
47.64723967,-73.64442685,435
47.64723967,-72.74611156,164
47.64723967,-71.84779628,446
47.64723967,-70.949481,840
47.64723967,-69.15285043,506
47.64723967,-68.25453514,397
47.64723967,-67.35621986,269
47.64723967,-66.45790458,299
47.64723967,-65.55958929,19
47.64723967,-59.2713823,62
47.64723967,-57.47475173,90
47.64723967,-56.57643645,209
47.64723967,-55.67812117,147
47.64723967,-53.8814906,124
47.03854246,-84.42421026,438
47.03854246,-83.52589497,453
47.03854246,-82.62757969,485
47.03854246,-81.72926441,480
47.03854246,-80.83094912,397
47.03854246,-79.93263384,320
47.03854246,-79.03431855,332
47.03854246,-78.13600327,318
47.03854246,-77.23768799,374
47.03854246,-76.3393727,376
47.03854246,-75.44105742,311
47.03854246,-74.54274213,542
47.03854246,-73.64442685,440
47.03854246,-72.74611156,350
47.03854246,-71.84779628,238
47.03854246,-70.949481,99
47.03854246,-70.05116571,406
47.03854246,-67.35621986,170
47.03854246,-66.45790458,403
47.03854246,-65.55958929,71
47.03854246,-55.67812117,74
47.03854246,-53.8814906,188
47.03854246,-52.98317531,88
46.42282118,-83.52589497,265
46.42282118,-82.62757969,375
46.42282118,-81.72926441,331
46.42282118,-80.83094912,221
46.42282118,-79.93263384,260
46.42282118,-79.03431855,289
46.42282118,-78.13600327,383
46.42282118,-77.23768799,340
46.42282118,-76.3393727,333
46.42282118,-75.44105742,222
46.42282118,-74.54274213,567
46.42282118,-73.64442685,426
46.42282118,-72.74611156,93
46.42282118,-71.84779628,122
46.42282118,-70.949481,259
46.42282118,-67.35621986,238
46.42282118,-66.45790458,165
46.42282118,-65.55958929,58
46.42282118,-64.66127401,21
46.42282118,-63.76295872,13
46.42282118,-62.86464344,19
46.42282118,-61.06801287,125
45.80006671,-82.62757969,187
45.80006671,-81.72926441,197
45.80006671,-79.93263384,280
45.80006671,-79.03431855,489
45.80006671,-78.13600327,405
45.80006671,-77.23768799,170
45.80006671,-76.3393727,207
45.80006671,-75.44105742,365
45.80006671,-74.54274213,312
45.80006671,-73.64442685,55
45.80006671,-72.74611156,64
45.80006671,-71.84779628,212
45.80006671,-70.949481,458
45.80006671,-67.35621986,138
45.80006671,-66.45790458,27
45.80006671,-65.55958929,44
45.80006671,-64.66127401,123
45.80006671,-63.76295872,8
45.80006671,-61.96632816,119
45.80006671,-60.16969759,8
45.17027312,-79.93263384,197
45.17027312,-79.03431855,355
45.17027312,-78.13600327,420
45.17027312,-77.23768799,323
45.17027312,-76.3393727,164
45.17027312,-75.44105742,71
45.17027312,-74.54274213,57
45.17027312,-73.64442685,58
45.17027312,-72.74611156,226
45.17027312,-71.84779628,326
45.17027312,-67.35621986,59
45.17027312,-66.45790458,19
45.17027312,-64.66127401,106
45.17027312,-63.76295872,62
45.17027312,-62.86464344,145
45.17027312,-61.96632816,68
44.53343779,-80.83094912,321
44.53343779,-79.93263384,215
44.53343779,-79.03431855,269
44.53343779,-78.13600327,265
44.53343779,-77.23768799,177
44.53343779,-76.3393727,143
44.53343779,-65.55958929,154
44.53343779,-64.66127401,114
44.53343779,-63.76295872,47
43.88956154,-80.83094912,400
43.88956154,-79.93263384,423
43.88956154,-79.03431855,121
43.88956154,-65.55958929,52
43.23864875,-81.72926441,189
43.23864875,-80.83094912,351
43.23864875,-79.93263384,206
42.58070743,-81.72926441,210
